ID,SAMPLE,ecotype_id,pop_code,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
5_18,TOU-A5-18,71234,TOUA5,-3.1996776430487395,-0.7563776486356056,-1.180746970906518,-2.9650142981547414,0.35310542472204787,2.264809896422506,-0.8625406001788799,1.1937861858402448
5_19,TOU-A5-19,71235,TOUA5,-3.823619562448506,-0.31150745810379527,-3.7400881923664677,1.793995181386332,-0.638540505275847,0.2400324980119615,-0.31875867150973874,-1.2217880762340811
5_21,TOU-A5-21,71237,TOUA5,-3.367613707784311,-0.10661483372554273,-1.5329423875532542,-0.6007529501120709,-0.7345062452889932,1.7354028191230717,0.014240975441143196,-0.5314131908525355
5_22,TOU-A5-22,71238,TOUA5,1.2165352445382434,0.22684829235122922,0.2712445210354785,-0.2615160167051555,1.1382966852539158,-0.6675341218950078,0.518867408655581,-0.10732880440071461
5_23,TOU-A5-23,71239,TOUA5,-4.246725135456947,-1.9636541956449818,-1.5479302194353044,-1.6964933216879248,-1.2526954835427373,0.9057626255290352,-0.018795043467600258,0.4777274601492172
5_24,TOU-A5-24,71240,TOUA5,3.032009424067314,2.151322795162382,-2.877460806570367,-0.6984419937013645,-1.295102857341499,-1.1546367809123206,-0.3979204144046145,0.171410618645057
5_25,TOU-A5-25,71241,TOUA5,-0.15858609198530568,0.2962158702447603,-0.974809487202318,0.000566336062646641,0.36119164681641647,-0.15169055361199735,0.3959550147838018,-0.49348497536097036
5_26,TOU-A5-26,71242,TOUA5,0.6145538588234041,-0.5526086898262652,0.7719369115263347,1.522882154594174,-0.13314825141719813,1.8520632407280764,-0.3305835329461171,-0.16559942237007363
5_27,TOU-A5-27,71243,TOUA5,-0.09201663031860792,-0.3586212710511965,-1.403194608602197,-0.5006054928829171,-0.6442110670706243,1.7554111078707075,1.0040967817564197,0.04952188173669533
5_28,TOU-A5-28,71244,TOUA5,1.105748464566046,0.20457948082237992,-1.032918702100792,-0.9900581435009699,-0.3178560331742287,2.4839473724359244,-0.31456530594334553,0.1972551602106279
5_29,TOU-A5-29,71245,TOUA5,1.5253781607812482,4.559205240175493,-2.551518486498256,2.949300977940604,-2.881332787550041,-1.2730876449026591,-1.0021826013691433,1.3596274952115424
5_3,TOU-A5-3,71246,TOUA5,-1.2176172181950842,3.8964002138499017,-0.32124142734889266,0.7039585962818634,-0.7264754402479668,-2.3223003859887257,-0.2963690012962502,0.3092865334367572
5_30,TOU-A5-30,71247,TOUA5,-3.042577083245233,-0.4946729569227314,-0.7342734750178606,-1.0159490822649715,0.8690513049879834,1.2142243394616778,0.778990260689063,-0.9265776031623142
5_33,TOU-A5-33,71248,TOUA5,0.7630315008702852,0.12430965871707454,1.5053805291143443,0.2992160624153847,2.3612227497479505,1.3244084050122973,-1.6473873125205707,1.171256697434757
5_34,TOU-A5-34,71249,TOUA5,1.9022975598306995,1.9370941535681905,-2.4294955977419974,0.8133018068091075,-0.5487238708826243,-2.063534544248885,-2.0035623531803153,2.1493796301889714
5_36,TOU-A5-36,71251,TOUA5,-0.2137009696212255,-0.6677772859766753,1.5956337355829309,0.14971260674439407,1.2729309763346162,2.5113828069942667,-0.7288370104393268,-0.1534935278202047
5_37,TOU-A5-37,71252,TOUA5,0.33696512820369323,-3.768493759507225,0.16637601214808917,1.8728052425228776,1.6522339113262003,2.427126221941899,2.3814882766770404,-1.1550421318448139
5_38,TOU-A5-38,71253,TOUA5,-0.4238909457114214,0.5777383504644039,3.812787606386499,-0.11673036553656314,-1.537061964899374,0.5155546790412877,1.848648992432261,-0.64002969331436
5_39,TOU-A5-39,71254,TOUA5,1.0508792616515992,-2.3529779880747825,2.2259454785386033,0.5331770661614521,-1.3245593767008648,-1.7264995770867333,-0.37151995670441834,-2.6048325497403293
5_4,TOU-A5-4,71255,TOUA5,-3.14212317194003,0.33690623662081653,-2.338498919072047,1.0131409677081198,-1.7206690182673574,2.2156761264990443,-1.0397025643962006,-0.4109257239574074
5_40,TOU-A5-40,71256,TOUA5,-0.6539199368360007,-0.8573375234500651,0.5785996374366152,-1.0802698526005363,-2.0251266618316524,-0.006192589951459126,0.0014908398066009354,0.10999313424192464
5_41,TOU-A5-41,71257,TOUA5,-0.7619851601652389,-1.3409061752037734,4.646176781505366,-1.5599494246888481,1.0593688766054508,0.17831557270476117,1.937821072607986,-1.6251121814455716
5_42,TOU-A5-42,71258,TOUA5,2.4916870957580937,-3.028256488170348,2.8444728751941875,0.2832781669369356,-1.311297898474236,1.7381892468997626,-1.2115040037340985,1.7847917108919666
5_43,TOU-A5-43,71259,TOUA5,3.7425522296378517,-9.094182213621453,2.954616791823114,-1.162134367509888,-1.1815282602194923,-0.47346617420519993,-0.3332173831877451,-2.104437637944154
5_46,TOU-A5-46,71260,TOUA5,2.1900930097926548,-5.01929733341393,1.1548475188000829,-2.0695037660897166,-1.149797081319368,-2.1769468632832916,-0.17358397041299223,-2.651807991762672
5_47,TOU-A5-47,71261,TOUA5,0.570138016048062,-0.08742956080822972,-0.4714645450083217,2.161098864045707,2.510028981098732,-0.5147759892938675,-1.4242295767557105,0.09866211060606299
5_48,TOU-A5-48,71262,TOUA5,-1.0695350749392258,2.749401343342255,0.07733473991184991,0.7804187159182895,-1.852303183852987,-0.9535187676341148,0.3505061559685681,1.0646615546472844
5_49,TOU-A5-49,71263,TOUA5,1.394804151305689,0.8914301676588516,-1.0323187971771868,0.9105533688165869,0.3516878333147697,-0.5854888552206228,-0.1035111707803073,0.8357809641320888
5_5,TOU-A5-5,71264,TOUA5,-1.841665209036927,1.038789957523875,3.140961699934873,-1.6728491246142656,-0.5003934531396533,0.0038846020584035537,-0.026427483349185817,0.48088195203746154
5_50,TOU-A5-50,71265,TOUA5,-1.1819645755454866,-0.7789680952379907,0.8996482893247583,-0.54773396181106,-1.892487698992075,-1.6127760608626511,-2.5878762380369973,0.39300474632586796
5_51,TOU-A5-51,71266,TOUA5,-5.452297402020707,2.7020875479796516,1.0160689760631751,2.7882194364940647,-0.06481985983768959,-0.27303585240847544,-2.827506886413901,-1.7841409956810563
